count_point_id,direction_of_travel,year,count_date,hour,region_id,region_name,local_authority_id,local_authority_name,road_name,road_type,start_junction_road_name,end_junction_road_name,easting,northing,latitude,longitude,link_length_km,link_length_miles,pedal_cycles,two_wheeled_motor_vehicles,cars_and_taxis,buses_and_coaches,lgvs,hgvs_2_rigid_axle,hgvs_3_rigid_axle,hgvs_4_or_more_rigid_axle,hgvs_3_or_4_articulated_axle,hgvs_5_articulated_axle,hgvs_6_articulated_axle,all_hgvs,all_motor_vehicles
930435,E,2007,2007-10-02,17,1,"South West",182,Bournemouth,U,Minor,,,406010,96060,50.76410165,-1.91615016,,,3,1,89,1,13,0,0,0,0,0,0,0,104
930435,E,2007,2007-10-02,18,1,"South West",182,Bournemouth,U,Minor,,,406010,96060,50.76410165,-1.91615016,,,1,2,53,1,7,0,0,0,0,0,0,0,63
930435,W,2007,2007-10-02,7,1,"South West",182,Bournemouth,U,Minor,,,406010,96060,50.76410165,-1.91615016,,,6,3,47,1,9,0,1,0,0,0,0,1,61
930435,W,2007,2007-10-02,8,1,"South West",182,Bournemouth,U,Minor,,,406010,96060,50.76410165,-1.91615016,,,4,0,64,1,11,0,0,0,0,0,0,0,76
930435,W,2007,2007-10-02,9,1,"South West",182,Bournemouth,U,Minor,,,406010,96060,50.76410165,-1.91615016,,,0,1,41,1,4,3,0,0,1,0,0,4,51
930435,W,2007,2007-10-02,10,1,"South West",182,Bournemouth,U,Minor,,,406010,96060,50.76410165,-1.91615016,,,2,1,44,1,6,2,0,0,0,0,0,2,54
930435,W,2007,2007-10-02,11,1,"South West",182,Bournemouth,U,Minor,,,406010,96060,50.76410165,-1.91615016,,,1,3,40,1,5,0,0,0,0,0,0,0,49
930435,W,2007,2007-10-02,12,1,"South West",182,Bournemouth,U,Minor,,,406010,96060,50.76410165,-1.91615016,,,0,1,66,1,3,0,0,0,0,0,0,0,71
930435,W,2007,2007-10-02,13,1,"South West",182,Bournemouth,U,Minor,,,406010,96060,50.76410165,-1.91615016,,,1,0,38,1,5,1,0,0,0,0,0,1,45
930435,W,2007,2007-10-02,14,1,"South West",182,Bournemouth,U,Minor,,,406010,96060,50.76410165,-1.91615016,,,2,15,46,1,1,2,0,0,0,0,0,2,65
930435,W,2007,2007-10-02,15,1,"South West",182,Bournemouth,U,Minor,,,406010,96060,50.76410165,-1.91615016,,,2,0,83,1,7,0,0,0,0,0,0,0,91
930435,W,2007,2007-10-02,16,1,"South West",182,Bournemouth,U,Minor,,,406010,96060,50.76410165,-1.91615016,,,2,0,71,1,10,1,0,0,0,0,0,1,83
930435,W,2007,2007-10-02,17,1,"South West",182,Bournemouth,U,Minor,,,406010,96060,50.76410165,-1.91615016,,,5,0,68,1,8,1,0,0,0,0,0,1,78
930435,W,2007,2007-10-02,18,1,"South West",182,Bournemouth,U,Minor,,,406010,96060,50.76410165,-1.91615016,,,0,1,35,1,4,0,0,0,0,0,0,0,41
930436,N,2007,2007-04-27,13,1,"South West",182,Bournemouth,U,Minor,,,410590,92325,50.73044968,-1.85131678,,,3,3,210,3,46,1,0,0,0,0,0,1,263
930436,N,2007,2007-04-27,14,1,"South West",182,Bournemouth,U,Minor,,,410590,92325,50.73044968,-1.85131678,,,5,5,207,2,34,2,0,0,0,0,0,2,250
930436,N,2007,2007-04-27,15,1,"South West",182,Bournemouth,U,Minor,,,410590,92325,50.73044968,-1.85131678,,,8,6,244,0,39,4,0,0,0,0,0,4,293
930436,N,2007,2007-04-27,16,1,"South West",182,Bournemouth,U,Minor,,,410590,92325,50.73044968,-1.85131678,,,10,7,277,0,74,1,0,0,0,0,0,1,359
930436,N,2007,2007-04-27,17,1,"South West",182,Bournemouth,U,Minor,,,410590,92325,50.73044968,-1.85131678,,,12,6,262,0,35,0,0,0,0,0,0,0,303
930436,N,2007,2007-04-27,18,1,"South West",182,Bournemouth,U,Minor,,,410590,92325,50.73044968,-1.85131678,,,13,5,172,0,21,1,0,0,0,0,0,1,199
930436,S,2007,2007-04-27,7,1,"South West",182,Bournemouth,U,Minor,,,410590,92325,50.73044968,-1.85131678,,,5,3,141,0,48,1,1,0,0,0,0,2,194
930436,S,2007,2007-04-27,8,1,"South West",182,Bournemouth,U,Minor,,,410590,92325,50.73044968,-1.85131678,,,7,3,260,0,52,4,0,0,0,0,0,4,319
930436,S,2007,2007-04-27,9,1,"South West",182,Bournemouth,U,Minor,,,410590,92325,50.73044968,-1.85131678,,,6,3,202,1,38,2,0,0,0,0,0,2,246
930436,S,2007,2007-04-27,10,1,"South West",182,Bournemouth,U,Minor,,,410590,92325,50.73044968,-1.85131678,,,2,4,141,0,39,6,0,0,0,0,0,6,190
930436,S,2007,2007-04-27,11,1,"South West",182,Bournemouth,U,Minor,,,410590,92325,50.73044968,-1.85131678,,,5,1,191,0,43,2,0,0,0,0,0,2,237
930436,S,2007,2007-04-27,12,1,"South West",182,Bournemouth,U,Minor,,,410590,92325,50.73044968,-1.85131678,,,6,2,161,0,40,2,0,0,0,0,0,2,205
930436,S,2007,2007-04-27,13,1,"South West",182,Bournemouth,U,Minor,,,410590,92325,50.73044968,-1.85131678,,,2,3,191,4,35,2,0,0,0,0,0,2,235
930436,S,2007,2007-04-27,14,1,"South West",182,Bournemouth,U,Minor,,,410590,92325,50.73044968,-1.85131678,,,19,6,186,1,39,7,0,0,0,0,0,7,239
930436,S,2007,2007-04-27,15,1,"South West",182,Bournemouth,U,Minor,,,410590,92325,50.73044968,-1.85131678,,,11,9,184,1,34,2,0,0,0,0,0,2,230
930436,S,2007,2007-04-27,16,1,"South West",182,Bournemouth,U,Minor,,,410590,92325,50.73044968,-1.85131678,,,7,6,273,0,42,2,0,0,0,0,0,2,323
930436,S,2007,2007-04-27,17,1,"South West",182,Bournemouth,U,Minor,,,410590,92325,50.73044968,-1.85131678,,,10,3,273,0,29,1,0,0,0,0,0,1,306
930436,S,2007,2007-04-27,18,1,"South West",182,Bournemouth,U,Minor,,,410590,92325,50.73044968,-1.85131678,,,5,2,197,0,17,2,0,0,0,0,0,2,218
930436,N,2007,2007-04-27,7,1,"South West",182,Bournemouth,U,Minor,,,410590,92325,50.73044968,-1.85131678,,,12,4,189,1,45,2,0,0,0,0,0,2,241
930436,N,2007,2007-04-27,8,1,"South West",182,Bournemouth,U,Minor,,,410590,92325,50.73044968,-1.85131678,,,14,3,273,0,41,3,0,0,0,0,0,3,320
930436,N,2007,2007-04-27,9,1,"South West",182,Bournemouth,U,Minor,,,410590,92325,50.73044968,-1.85131678,,,6,9,204,0,51,3,0,0,0,0,0,3,267
930436,N,2007,2007-04-27,10,1,"South West",182,Bournemouth,U,Minor,,,410590,92325,50.73044968,-1.85131678,,,5,3,172,0,57,2,0,0,0,0,0,2,234
930436,N,2007,2007-04-27,11,1,"South West",182,Bournemouth,U,Minor,,,410590,92325,50.73044968,-1.85131678,,,3,2,205,0,51,3,0,0,0,0,0,3,261
930436,N,2007,2007-04-27,12,1,"South West",182,Bournemouth,U,Minor,,,410590,92325,50.73044968,-1.85131678,,,2,3,223,0,46,6,1,0,0,0,0,7,279
930437,E,2007,2007-06-07,7,1,"South West",182,Bournemouth,U,Minor,,,412100,93050,50.73694013,-1.82989836,,,8,2,140,3,30,0,0,0,0,0,0,0,175
930437,E,2007,2007-06-07,8,1,"South West",182,Bournemouth,U,Minor,,,412100,93050,50.73694013,-1.82989836,,,17,5,383,9,47,4,0,0,0,0,0,4,448
930437,E,2007,2007-06-07,9,1,"South West",182,Bournemouth,U,Minor,,,412100,93050,50.73694013,-1.82989836,,,5,2,229,6,37,1,0,0,0,0,0,1,275
930437,E,2007,2007-06-07,10,1,"South West",182,Bournemouth,U,Minor,,,412100,93050,50.73694013,-1.82989836,,,4,0,129,6,38,1,0,0,0,0,0,1,174
930437,E,2007,2007-06-07,11,1,"South West",182,Bournemouth,U,Minor,,,412100,93050,50.73694013,-1.82989836,,,3,1,152,3,32,3,2,0,0,0,0,5,193
930437,E,2007,2007-06-07,12,1,"South West",182,Bournemouth,U,Minor,,,412100,93050,50.73694013,-1.82989836,,,6,3,219,7,35,0,0,0,0,0,0,0,264
930437,E,2007,2007-06-07,13,1,"South West",182,Bournemouth,U,Minor,,,412100,93050,50.73694013,-1.82989836,,,6,7,205,6,30,0,0,0,0,0,0,0,248
930437,E,2007,2007-06-07,14,1,"South West",182,Bournemouth,U,Minor,,,412100,93050,50.73694013,-1.82989836,,,24,8,239,8,29,1,1,1,0,0,0,3,287
930437,E,2007,2007-06-07,15,1,"South West",182,Bournemouth,U,Minor,,,412100,93050,50.73694013,-1.82989836,,,66,9,350,5,31,1,1,0,0,0,0,2,397
930437,E,2007,2007-06-07,16,1,"South West",182,Bournemouth,U,Minor,,,412100,93050,50.73694013,-1.82989836,,,22,6,252,9,45,0,0,0,0,0,0,0,312
930437,E,2007,2007-06-07,17,1,"South West",182,Bournemouth,U,Minor,,,412100,93050,50.73694013,-1.82989836,,,44,5,470,6,68,0,0,0,0,0,0,0,549
930437,E,2007,2007-06-07,18,1,"South West",182,Bournemouth,U,Minor,,,412100,93050,50.73694013,-1.82989836,,,29,4,315,5,26,0,0,0,0,0,0,0,350
930437,W,2007,2007-06-07,7,1,"South West",182,Bournemouth,U,Minor,,,412100,93050,50.73694013,-1.82989836,,,33,3,177,3,31,1,0,0,0,0,0,1,215
930437,W,2007,2007-06-07,8,1,"South West",182,Bournemouth,U,Minor,,,412100,93050,50.73694013,-1.82989836,,,87,4,267,10,28,2,0,0,0,0,0,2,311
930437,W,2007,2007-06-07,9,1,"South West",182,Bournemouth,U,Minor,,,412100,93050,50.73694013,-1.82989836,,,23,0,183,6,41,1,0,0,0,0,0,1,231
930437,W,2007,2007-06-07,10,1,"South West",182,Bournemouth,U,Minor,,,412100,93050,50.73694013,-1.82989836,,,6,3,108,4,50,1,1,0,0,0,0,2,167
930437,W,2007,2007-06-07,11,1,"South West",182,Bournemouth,U,Minor,,,412100,93050,50.73694013,-1.82989836,,,5,1,114,4,22,3,1,0,0,0,0,4,145
930437,W,2007,2007-06-07,12,1,"South West",182,Bournemouth,U,Minor,,,412100,93050,50.73694013,-1.82989836,,,13,9,158,5,28,0,0,0,0,0,0,0,200
930437,W,2007,2007-06-07,13,1,"South West",182,Bournemouth,U,Minor,,,412100,93050,50.73694013,-1.82989836,,,10,2,186,4,32,2,0,0,0,0,0,2,226
930437,W,2007,2007-06-07,14,1,"South West",182,Bournemouth,U,Minor,,,412100,93050,50.73694013,-1.82989836,,,4,2,172,7,20,0,1,0,0,0,0,1,202
930437,W,2007,2007-06-07,15,1,"South West",182,Bournemouth,U,Minor,,,412100,93050,50.73694013,-1.82989836,,,13,5,281,4,22,1,0,0,0,0,0,1,313
930437,W,2007,2007-06-07,16,1,"South West",182,Bournemouth,U,Minor,,,412100,93050,50.73694013,-1.82989836,,,12,4,174,4,33,1,0,0,0,0,0,1,216
930437,W,2007,2007-06-07,17,1,"South West",182,Bournemouth,U,Minor,,,412100,93050,50.73694013,-1.82989836,,,19,3,214,6,23,0,0,0,0,0,0,0,246
930437,W,2007,2007-06-07,18,1,"South West",182,Bournemouth,U,Minor,,,412100,93050,50.73694013,-1.82989836,,,5,2,195,4,15,0,0,0,0,0,0,0,216
963598,N,2007,2007-10-10,8,1,"South West",182,Bournemouth,C,Minor,,,413166,92118,50.72853604,-1.81482537,,,7,1,110,2,25,0,0,0,0,0,0,0,138
963598,N,2007,2007-10-10,9,1,"South West",182,Bournemouth,C,Minor,,,413166,92118,50.72853604,-1.81482537,,,5,1,87,5,17,0,1,0,0,0,0,1,111
963598,N,2007,2007-10-10,10,1,"South West",182,Bournemouth,C,Minor,,,413166,92118,50.72853604,-1.81482537,,,5,0,70,3,14,1,1,0,0,0,0,2,89
963598,N,2007,2007-10-10,11,1,"South West",182,Bournemouth,C,Minor,,,413166,92118,50.72853604,-1.81482537,,,1,1,99,4,20,2,0,0,0,0,0,2,126
963598,N,2007,2007-10-10,12,1,"South West",182,Bournemouth,C,Minor,,,413166,92118,50.72853604,-1.81482537,,,0,1,85,1,17,1,1,0,0,0,0,2,106
963598,N,2007,2007-10-10,13,1,"South West",182,Bournemouth,C,Minor,,,413166,92118,50.72853604,-1.81482537,,,6,1,100,3,14,0,1,0,0,0,0,1,119
963598,N,2007,2007-10-10,14,1,"South West",182,Bournemouth,C,Minor,,,413166,92118,50.72853604,-1.81482537,,,4,1,131,3,8,0,0,0,0,0,0,0,143
963598,N,2007,2007-10-10,15,1,"South West",182,Bournemouth,C,Minor,,,413166,92118,50.72853604,-1.81482537,,,6,2,148,3,19,1,0,0,0,0,0,1,173
963598,N,2007,2007-10-10,16,1,"South West",182,Bournemouth,C,Minor,,,413166,92118,50.72853604,-1.81482537,,,5,0,102,4,18,1,0,0,0,0,0,1,125
963598,N,2007,2007-10-10,17,1,"South West",182,Bournemouth,C,Minor,,,413166,92118,50.72853604,-1.81482537,,,7,0,136,3,21,0,0,0,0,0,0,0,160
963598,N,2007,2007-10-10,18,1,"South West",182,Bournemouth,C,Minor,,,413166,92118,50.72853604,-1.81482537,,,6,3,116,3,5,0,0,0,0,0,0,0,127
963598,S,2007,2007-10-10,7,1,"South West",182,Bournemouth,C,Minor,,,413166,92118,50.72853604,-1.81482537,,,4,0,73,5,13,0,0,0,0,0,0,0,91
963598,S,2007,2007-10-10,8,1,"South West",182,Bournemouth,C,Minor,,,413166,92118,50.72853604,-1.81482537,,,6,2,164,3,28,1,1,0,0,0,0,2,199
963598,S,2007,2007-10-10,9,1,"South West",182,Bournemouth,C,Minor,,,413166,92118,50.72853604,-1.81482537,,,4,3,148,5,12,1,0,0,0,0,0,1,169
963598,S,2007,2007-10-10,10,1,"South West",182,Bournemouth,C,Minor,,,413166,92118,50.72853604,-1.81482537,,,4,1,86,5,13,1,0,0,0,0,0,1,106
963598,S,2007,2007-10-10,11,1,"South West",182,Bournemouth,C,Minor,,,413166,92118,50.72853604,-1.81482537,,,1,0,97,2,20,2,0,0,0,0,0,2,121
963598,S,2007,2007-10-10,12,1,"South West",182,Bournemouth,C,Minor,,,413166,92118,50.72853604,-1.81482537,,,4,2,96,3,11,0,1,0,0,0,0,1,113
963598,S,2007,2007-10-10,13,1,"South West",182,Bournemouth,C,Minor,,,413166,92118,50.72853604,-1.81482537,,,3,2,91,3,13,1,1,0,0,0,0,2,111
963598,S,2007,2007-10-10,14,1,"South West",182,Bournemouth,C,Minor,,,413166,92118,50.72853604,-1.81482537,,,3,1,101,3,5,0,0,0,0,0,0,0,110
963598,S,2007,2007-10-10,15,1,"South West",182,Bournemouth,C,Minor,,,413166,92118,50.72853604,-1.81482537,,,6,1,108,5,12,1,0,0,0,0,0,1,127
963598,S,2007,2007-10-10,16,1,"South West",182,Bournemouth,C,Minor,,,413166,92118,50.72853604,-1.81482537,,,3,0,95,3,12,1,0,0,0,0,0,1,111
963598,S,2007,2007-10-10,17,1,"South West",182,Bournemouth,C,Minor,,,413166,92118,50.72853604,-1.81482537,,,2,3,99,4,13,0,0,0,0,0,0,0,119
963598,S,2007,2007-10-10,18,1,"South West",182,Bournemouth,C,Minor,,,413166,92118,50.72853604,-1.81482537,,,7,1,57,3,2,0,0,0,0,0,0,0,63
963598,N,2007,2007-10-10,7,1,"South West",182,Bournemouth,C,Minor,,,413166,92118,50.72853604,-1.81482537,,,1,0,42,3,6,0,2,0,0,0,0,2,53
966290,E,2007,2007-09-20,8,1,"South West",182,Bournemouth,U,Minor,,,409032,93995,50.74549336,-1.87335135,,,3,0,80,0,10,2,1,0,0,0,0,3,93
966290,E,2007,2007-09-20,9,1,"South West",182,Bournemouth,U,Minor,,,409032,93995,50.74549336,-1.87335135,,,0,0,74,0,21,0,0,0,0,0,0,0,95
966290,E,2007,2007-09-20,10,1,"South West",182,Bournemouth,U,Minor,,,409032,93995,50.74549336,-1.87335135,,,3,1,36,0,10,1,0,0,0,0,0,1,48
966290,E,2007,2007-09-20,11,1,"South West",182,Bournemouth,U,Minor,,,409032,93995,50.74549336,-1.87335135,,,1,0,37,0,6,1,0,0,0,0,0,1,44
966290,E,2007,2007-09-20,12,1,"South West",182,Bournemouth,U,Minor,,,409032,93995,50.74549336,-1.87335135,,,4,4,39,0,5,0,1,0,0,0,0,1,49
966290,E,2007,2007-09-20,13,1,"South West",182,Bournemouth,U,Minor,,,409032,93995,50.74549336,-1.87335135,,,1,0,49,0,7,1,0,0,0,0,0,1,57
966290,E,2007,2007-09-20,14,1,"South West",182,Bournemouth,U,Minor,,,409032,93995,50.74549336,-1.87335135,,,1,0,50,0,17,0,0,0,0,0,0,0,67
966290,E,2007,2007-09-20,15,1,"South West",182,Bournemouth,U,Minor,,,409032,93995,50.74549336,-1.87335135,,,3,1,78,0,12,1,0,0,0,0,0,1,92
966290,E,2007,2007-09-20,16,1,"South West",182,Bournemouth,U,Minor,,,409032,93995,50.74549336,-1.87335135,,,3,2,76,0,15,0,0,0,0,0,0,0,93
966290,E,2007,2007-09-20,17,1,"South West",182,Bournemouth,U,Minor,,,409032,93995,50.74549336,-1.87335135,,,1,2,83,0,12,0,0,0,0,0,0,0,97
966290,E,2007,2007-09-20,18,1,"South West",182,Bournemouth,U,Minor,,,409032,93995,50.74549336,-1.87335135,,,2,5,50,0,5,0,0,0,0,0,0,0,60
966290,W,2007,2007-09-20,7,1,"South West",182,Bournemouth,U,Minor,,,409032,93995,50.74549336,-1.87335135,,,1,3,40,0,13,4,0,0,0,0,0,4,60
966290,W,2007,2007-09-20,8,1,"South West",182,Bournemouth,U,Minor,,,409032,93995,50.74549336,-1.87335135,,,4,1,119,0,12,0,1,0,0,0,0,1,133
966290,W,2007,2007-09-20,9,1,"South West",182,Bournemouth,U,Minor,,,409032,93995,50.74549336,-1.87335135,,,1,0,55,0,12,0,0,0,0,0,0,0,67
966290,W,2007,2007-09-20,10,1,"South West",182,Bournemouth,U,Minor,,,409032,93995,50.74549336,-1.87335135,,,2,1,59,0,13,0,0,0,0,0,0,0,73
966290,W,2007,2007-09-20,11,1,"South West",182,Bournemouth,U,Minor,,,409032,93995,50.74549336,-1.87335135,,,2,2,51,0,6,2,0,0,0,0,0,2,61
966290,W,2007,2007-09-20,12,1,"South West",182,Bournemouth,U,Minor,,,409032,93995,50.74549336,-1.87335135,,,1,1,44,0,12,0,0,0,0,0,0,0,57
966290,W,2007,2007-09-20,13,1,"South West",182,Bournemouth,U,Minor,,,409032,93995,50.74549336,-1.87335135,,,1,0,57,0,5,2,0,0,0,0,0,2,64
966290,W,2007,2007-09-20,14,1,"South West",182,Bournemouth,U,Minor,,,409032,93995,50.74549336,-1.87335135,,,2,0,77,0,9,0,0,0,0,0,0,0,86
966290,W,2007,2007-09-20,15,1,"South West",182,Bournemouth,U,Minor,,,409032,93995,50.74549336,-1.87335135,,,3,1,84,0,11,0,0,0,0,0,0,0,96
966290,W,2007,2007-09-20,16,1,"South West",182,Bournemouth,U,Minor,,,409032,93995,50.74549336,-1.87335135,,,2,6,77,0,17,0,0,0,0,0,0,0,100
966290,W,2007,2007-09-20,17,1,"South West",182,Bournemouth,U,Minor,,,409032,93995,50.74549336,-1.87335135,,,3,1,93,0,14,0,0,0,0,0,0,0,108
966290,W,2007,2007-09-20,18,1,"South West",182,Bournemouth,U,Minor,,,409032,93995,50.74549336,-1.87335135,,,1,2,73,0,11,0,0,0,0,0,0,0,86
966290,E,2007,2007-09-20,7,1,"South West",182,Bournemouth,U,Minor,,,409032,93995,50.74549336,-1.87335135,,,0,2,34,0,8,0,0,0,0,0,0,0,44
990250,E,2007,2007-06-29,7,1,"South West",182,Bournemouth,U,Minor,,,406960,95575,50.75972981,-1.90268916,,,0,0,73,7,18,0,0,0,0,0,0,0,98
990250,E,2007,2007-06-29,8,1,"South West",182,Bournemouth,U,Minor,,,406960,95575,50.75972981,-1.90268916,,,1,1,171,9,20,0,1,0,0,0,0,1,202
990250,E,2007,2007-06-29,9,1,"South West",182,Bournemouth,U,Minor,,,406960,95575,50.75972981,-1.90268916,,,0,2,114,7,13,0,0,0,0,0,0,0,136
990250,E,2007,2007-06-29,10,1,"South West",182,Bournemouth,U,Minor,,,406960,95575,50.75972981,-1.90268916,,,0,0,91,5,10,0,0,0,0,0,0,0,106
990250,E,2007,2007-06-29,11,1,"South West",182,Bournemouth,U,Minor,,,406960,95575,50.75972981,-1.90268916,,,1,1,100,5,17,2,1,0,0,0,0,3,126
990250,E,2007,2007-06-29,12,1,"South West",182,Bournemouth,U,Minor,,,406960,95575,50.75972981,-1.90268916,,,1,1,100,5,11,1,1,0,0,0,0,2,119
990250,E,2007,2007-06-29,13,1,"South West",182,Bournemouth,U,Minor,,,406960,95575,50.75972981,-1.90268916,,,0,1,91,5,14,0,0,0,0,0,0,0,111
990250,E,2007,2007-06-29,14,1,"South West",182,Bournemouth,U,Minor,,,406960,95575,50.75972981,-1.90268916,,,0,1,103,6,20,0,0,0,0,0,0,0,130
990250,E,2007,2007-06-29,15,1,"South West",182,Bournemouth,U,Minor,,,406960,95575,50.75972981,-1.90268916,,,2,7,169,6,14,0,0,1,0,0,0,1,197
990250,E,2007,2007-06-29,16,1,"South West",182,Bournemouth,U,Minor,,,406960,95575,50.75972981,-1.90268916,,,2,3,145,5,15,0,0,0,0,0,0,0,168
990250,E,2007,2007-06-29,17,1,"South West",182,Bournemouth,U,Minor,,,406960,95575,50.75972981,-1.90268916,,,0,3,147,5,18,0,0,0,0,0,0,0,173
990250,E,2007,2007-06-29,18,1,"South West",182,Bournemouth,U,Minor,,,406960,95575,50.75972981,-1.90268916,,,2,2,87,5,7,0,0,0,0,0,0,0,101
990250,W,2007,2007-06-29,7,1,"South West",182,Bournemouth,U,Minor,,,406960,95575,50.75972981,-1.90268916,,,1,0,50,5,11,2,1,0,0,0,0,3,69
990250,W,2007,2007-06-29,8,1,"South West",182,Bournemouth,U,Minor,,,406960,95575,50.75972981,-1.90268916,,,0,0,110,6,22,2,0,0,0,0,0,2,140
990250,W,2007,2007-06-29,9,1,"South West",182,Bournemouth,U,Minor,,,406960,95575,50.75972981,-1.90268916,,,1,0,103,8,8,0,0,0,0,0,0,0,119
990250,W,2007,2007-06-29,10,1,"South West",182,Bournemouth,U,Minor,,,406960,95575,50.75972981,-1.90268916,,,1,1,83,7,11,0,0,0,0,0,0,0,102
990250,W,2007,2007-06-29,11,1,"South West",182,Bournemouth,U,Minor,,,406960,95575,50.75972981,-1.90268916,,,2,1,96,7,13,0,1,1,0,0,0,2,119
990250,W,2007,2007-06-29,12,1,"South West",182,Bournemouth,U,Minor,,,406960,95575,50.75972981,-1.90268916,,,0,0,104,7,16,5,0,0,1,0,1,7,134
990250,W,2007,2007-06-29,13,1,"South West",182,Bournemouth,U,Minor,,,406960,95575,50.75972981,-1.90268916,,,0,3,105,8,14,1,1,0,0,0,0,2,132
990250,W,2007,2007-06-29,14,1,"South West",182,Bournemouth,U,Minor,,,406960,95575,50.75972981,-1.90268916,,,0,1,107,8,22,1,0,0,0,0,0,1,139
990250,W,2007,2007-06-29,15,1,"South West",182,Bournemouth,U,Minor,,,406960,95575,50.75972981,-1.90268916,,,0,6,167,8,28,1,0,0,0,0,0,1,210
990250,W,2007,2007-06-29,16,1,"South West",182,Bournemouth,U,Minor,,,406960,95575,50.75972981,-1.90268916,,,2,6,143,7,17,0,0,0,0,0,0,0,173
990250,W,2007,2007-06-29,17,1,"South West",182,Bournemouth,U,Minor,,,406960,95575,50.75972981,-1.90268916,,,1,6,181,7,22,0,0,0,0,0,0,0,216
990250,W,2007,2007-06-29,18,1,"South West",182,Bournemouth,U,Minor,,,406960,95575,50.75972981,-1.90268916,,,0,1,89,7,9,0,0,0,0,0,0,0,106
990251,N,2007,2007-05-01,7,1,"South West",182,Bournemouth,C,Minor,,,409820,93875,50.74440161,-1.86218593,,,9,5,105,0,36,6,0,0,0,0,0,6,152
990251,N,2007,2007-05-01,8,1,"South West",182,Bournemouth,C,Minor,,,409820,93875,50.74440161,-1.86218593,,,6,1,319,2,28,2,1,0,0,0,0,3,353
990251,N,2007,2007-05-01,9,1,"South West",182,Bournemouth,C,Minor,,,409820,93875,50.74440161,-1.86218593,,,3,4,180,2,45,3,1,0,0,0,0,4,235
990251,N,2007,2007-05-01,10,1,"South West",182,Bournemouth,C,Minor,,,409820,93875,50.74440161,-1.86218593,,,2,4,149,2,31,3,2,0,0,0,0,5,191
990251,N,2007,2007-05-01,11,1,"South West",182,Bournemouth,C,Minor,,,409820,93875,50.74440161,-1.86218593,,,3,7,190,2,34,3,2,0,0,0,0,5,238
990251,N,2007,2007-05-01,12,1,"South West",182,Bournemouth,C,Minor,,,409820,93875,50.74440161,-1.86218593,,,4,3,180,1,34,2,2,0,0,0,0,4,222
990251,N,2007,2007-05-01,13,1,"South West",182,Bournemouth,C,Minor,,,409820,93875,50.74440161,-1.86218593,,,7,7,224,2,53,6,1,0,0,0,0,7,293
990251,N,2007,2007-05-01,14,1,"South West",182,Bournemouth,C,Minor,,,409820,93875,50.74440161,-1.86218593,,,5,3,297,3,37,2,1,0,0,0,0,3,343
990251,N,2007,2007-05-01,15,1,"South West",182,Bournemouth,C,Minor,,,409820,93875,50.74440161,-1.86218593,,,9,7,329,3,44,2,1,0,0,0,0,3,386
990251,N,2007,2007-05-01,16,1,"South West",182,Bournemouth,C,Minor,,,409820,93875,50.74440161,-1.86218593,,,6,10,355,2,69,2,0,0,0,0,0,2,438
990251,N,2007,2007-05-01,17,1,"South West",182,Bournemouth,C,Minor,,,409820,93875,50.74440161,-1.86218593,,,19,9,462,1,68,2,0,0,0,0,0,2,542
990251,N,2007,2007-05-01,18,1,"South West",182,Bournemouth,C,Minor,,,409820,93875,50.74440161,-1.86218593,,,10,7,419,0,47,0,0,0,0,0,0,0,473
990251,S,2007,2007-05-01,7,1,"South West",182,Bournemouth,C,Minor,,,409820,93875,50.74440161,-1.86218593,,,12,7,230,0,62,1,1,0,0,0,0,2,301
990251,S,2007,2007-05-01,8,1,"South West",182,Bournemouth,C,Minor,,,409820,93875,50.74440161,-1.86218593,,,13,5,243,0,37,0,1,1,0,0,0,2,287
990251,S,2007,2007-05-01,9,1,"South West",182,Bournemouth,C,Minor,,,409820,93875,50.74440161,-1.86218593,,,5,3,221,0,46,2,0,0,0,0,0,2,272
990251,S,2007,2007-05-01,10,1,"South West",182,Bournemouth,C,Minor,,,409820,93875,50.74440161,-1.86218593,,,0,1,155,1,38,1,1,0,0,0,1,3,198
990251,S,2007,2007-05-01,11,1,"South West",182,Bournemouth,C,Minor,,,409820,93875,50.74440161,-1.86218593,,,3,6,213,1,36,1,1,0,0,0,0,2,258
990251,S,2007,2007-05-01,12,1,"South West",182,Bournemouth,C,Minor,,,409820,93875,50.74440161,-1.86218593,,,3,3,167,1,35,0,1,0,0,0,0,1,207
990251,S,2007,2007-05-01,13,1,"South West",182,Bournemouth,C,Minor,,,409820,93875,50.74440161,-1.86218593,,,8,3,203,2,42,5,0,0,0,0,0,5,255
990251,S,2007,2007-05-01,14,1,"South West",182,Bournemouth,C,Minor,,,409820,93875,50.74440161,-1.86218593,,,1,6,169,1,30,0,1,0,0,0,0,1,207
990251,S,2007,2007-05-01,15,1,"South West",182,Bournemouth,C,Minor,,,409820,93875,50.74440161,-1.86218593,,,7,5,192,3,29,1,1,0,0,0,0,2,231
990251,S,2007,2007-05-01,16,1,"South West",182,Bournemouth,C,Minor,,,409820,93875,50.74440161,-1.86218593,,,3,5,195,1,35,2,0,0,0,0,0,2,238
990251,S,2007,2007-05-01,17,1,"South West",182,Bournemouth,C,Minor,,,409820,93875,50.74440161,-1.86218593,,,6,4,182,0,20,0,0,0,0,0,0,0,206
990251,S,2007,2007-05-01,18,1,"South West",182,Bournemouth,C,Minor,,,409820,93875,50.74440161,-1.86218593,,,3,3,250,2,22,0,0,0,0,0,0,0,277
